Sujet;Sujet_name;;Cible;Cible_name;Material;Material_name;Slope;Slope_name;Trial;Trial_name;Trials_All;Duration;Amplitude;Impact_Speed;Spatial_Error
31;sujet31;;2;50;1;alu;1;m10;6;6;66;0.116;160.4515983;3.04244478;7.557185095
31;sujet31;;2;50;1;alu;1;m10;7;7;67;0.14;180.8228984;2.891021684;-3.983793963
31;sujet31;;2;50;1;alu;1;m10;8;8;68;0.164;184.7697879;2.961014678;2.711226353
31;sujet31;;2;50;1;alu;1;m10;9;9;69;0.124;163.4642062;2.833185681;6.49243525
31;sujet31;;2;50;1;alu;1;m10;10;10;70;0.124;169.9464893;2.42157286;3.837316476
31;sujet31;;2;50;1;alu;2;0;1;1;71;0.104;170.5534786;3.230425929;16.87910989
31;sujet31;;2;50;1;alu;2;0;2;2;72;0.112;154.6546651;2.893114822;-41.1492273
31;sujet31;;2;50;1;alu;2;0;3;3;73;0.132;192.6490715;2.904990227;-22.01834353
31;sujet31;;2;50;1;alu;2;0;4;4;74;0.124;186.4281964;3.393423576;-17.12146511
31;sujet31;;2;50;1;alu;2;0;5;5;75;0.148;199.1832822;3.652015619;-16.36046823
31;sujet31;;2;50;1;alu;2;0;6;6;76;0.168;239.6606004;3.427188103;-15.14258534
31;sujet31;;2;50;1;alu;2;0;7;7;77;0.124;190.6511369;3.475724045;17.75775957
31;sujet31;;2;50;1;alu;2;0;8;8;78;0.124;179.5421795;3.327002446;-35.1940263
31;sujet31;;2;50;1;alu;2;0;9;9;79;0.156;232.8730478;3.217559282;-22.03579085
31;sujet31;;2;50;1;alu;2;0;10;10;80;0.112;226.7247378;4.004746388;3.058659592
31;sujet31;;2;50;1;alu;3;p10;1;1;81;0.128;207.8509843;3.626072764;-32.39140464
31;sujet31;;2;50;1;alu;3;p10;2;2;82;0.144;220.3213751;3.672543102;-14.00677129
31;sujet31;;2;50;1;alu;3;p10;3;3;83;0.132;225.4215516;3.692032286;-34.35562754
31;sujet31;;2;50;1;alu;3;p10;4;4;84;0.168;272.559937;3.696814866;-7.871577184
31;sujet31;;2;50;1;alu;3;p10;5;5;85;0.14;246.9524306;3.141015063;-28.17658089
31;sujet31;;2;50;1;alu;3;p10;6;6;86;0.136;263.1353011;3.64055671;-14.37681762
31;sujet31;;2;50;1;alu;3;p10;7;7;87;0.132;260.745122;3.905450222;-27.08469685
31;sujet31;;2;50;1;alu;3;p10;8;8;88;0.128;255.5954077;4.269090133;11.74968459
31;sujet31;;2;50;1;alu;3;p10;9;9;89;0.112;203.3565869;4.247847282;8.946291373
31;sujet31;;2;50;1;alu;3;p10;10;10;90;0.124;241.2373485;3.732501295;-30.72255923
31;sujet31;;2;50;2;balsa;1;m10;1;1;91;0.152;261.5213062;3.336681647;22.38016724
31;sujet31;;2;50;2;balsa;1;m10;2;2;92;0.164;242.6984384;2.875781201;-23.60464703
31;sujet31;;2;50;2;balsa;1;m10;3;3;93;0.152;212.9199421;3.176607251;6.150427576
31;sujet31;;2;50;2;balsa;1;m10;4;4;94;0.128;192.5672228;2.986128601;-0.974284182
31;sujet31;;2;50;2;balsa;1;m10;5;5;95;0.112;176.539624;2.999430998;-3.607775819
31;sujet31;;2;50;2;balsa;1;m10;6;6;96;0.104;164.1662074;3.405988924;37.64688295
31;sujet31;;2;50;2;balsa;1;m10;7;7;97;0.128;169.190417;2.673973892;-20.28149988
31;sujet31;;2;50;2;balsa;1;m10;8;8;98;0.116;168.0211929;2.874718815;2.407631937
31;sujet31;;2;50;2;balsa;1;m10;9;9;99;0.1;166.6814984;2.887758243;3.287820603
31;sujet31;;2;50;2;balsa;1;m10;10;10;100;0.124;176.2534862;2.644838103;-10.23188286
31;sujet31;;2;50;2;balsa;2;0;1;1;101;0.188;294.7626038;2.743705631;-65.52123621
31;sujet31;;2;50;2;balsa;2;0;2;2;102;0.188;322.0706127;3.472076006;-54.61218955
31;sujet31;;2;50;2;balsa;2;0;3;3;103;0.224;421.4635743;4.80827818;-4.320376081
31;sujet31;;2;50;2;balsa;2;0;4;4;104;0.192;349.8691255;4.139221003;12.66900142
31;sujet31;;2;50;2;balsa;2;0;5;5;105;0.2;327.4481849;3.990849758;4.9854879
31;sujet31;;2;50;2;balsa;2;0;6;6;106;0.172;301.0351148;3.858994601;2.98904137
31;sujet31;;2;50;2;balsa;2;0;7;7;107;0.152;260.0105193;3.831551848;2.053489002
31;sujet31;;2;50;2;balsa;2;0;8;8;108;0.172;259.6857083;3.248667218;3.500932273
31;sujet31;;2;50;2;balsa;2;0;9;9;109;0.152;258.6455315;3.957310656;-5.638198098
31;sujet31;;2;50;2;balsa;2;0;10;10;110;0.144;238.9122362;4.120560706;4.273909818
31;sujet31;;2;50;2;balsa;3;p10;1;1;111;0.192;341.6724219;4.142803444;-56.99177013
31;sujet31;;2;50;2;balsa;3;p10;2;2;112;0.2;358.4726851;4.251783069;-38.25615152
31;sujet31;;2;50;2;balsa;3;p10;3;3;113;0.212;387.0008812;3.564639286;-39.11785331
31;sujet31;;2;50;2;balsa;3;p10;4;4;114;0.204;387.5817266;3.797884648;-4.637543823
31;sujet31;;2;50;2;balsa;3;p10;5;5;115;0.136;349.4287681;3.738312178;4.274069687
31;sujet31;;2;50;2;balsa;3;p10;6;6;116;0.18;329.1217379;3.685779528;9.958884995
31;sujet31;;2;50;2;balsa;3;p10;7;7;117;0.188;347.1089342;2.971737461;-24.33177504
31;sujet31;;2;50;2;balsa;3;p10;8;8;118;0.204;350.5954187;3.70567224;8.749655513
31;sujet31;;2;50;2;balsa;3;p10;9;9;119;0.136;267.5618036;3.10065837;1.077574555
31;sujet31;;2;50;2;balsa;3;p10;10;10;120;0.16;312.36305;3.684110637;-3.185971762
32;sujet32;;1;25;1;alu;1;m10;1;1;1;0.196;104.4458476;1.973046727;-38.44658543
32;sujet32;;1;25;1;alu;1;m10;2;2;2;0.2;158.2266109;2.182117699;9.142623817
32;sujet32;;1;25;1;alu;1;m10;3;3;3;0.172;148.6106271;2.008673812;11.52487016
32;sujet32;;1;25;1;alu;1;m10;4;4;4;0.268;159.0618909;2.070130434;-28.79915615
32;sujet32;;1;25;1;alu;1;m10;5;5;5;0.188;122.9223961;1.756934818;-39.43550931
32;sujet32;;1;25;1;alu;1;m10;6;6;6;0.26;197.1047138;1.818910175;-14.27978953
32;sujet32;;1;25;1;alu;1;m10;7;7;7;0.248;219.8557804;2.334832934;49.19865677
32;sujet32;;1;25;1;alu;1;m10;8;8;8;0.236;227.1078306;2.183241011;33.65731508
32;sujet32;;1;25;1;alu;1;m10;9;9;9;0.2;115.4832928;1.41833446;-13.22777827
32;sujet32;;1;25;1;alu;1;m10;10;10;10;0.18;89.64373787;1.807739351;-0.846859753
32;sujet32;;1;25;1;alu;2;0;1;1;11;0.112;58.86776109;1.758247245;-66.48726885
32;sujet32;;1;25;1;alu;2;0;2;2;12;0.168;120.0385878;2.248148244;-46.89095385
32;sujet32;;1;25;1;alu;2;0;3;3;13;0.18;210.7163138;2.650552406;-58.09424095
32;sujet32;;1;25;1;alu;2;0;4;4;14;0.228;178.2879496;2.781290363;-22.05728066
32;sujet32;;1;25;1;alu;2;0;5;5;15;0.208;215.8331588;3.163140412;-12.93601205
32;sujet32;;1;25;1;alu;2;0;6;6;16;0.204;210.6511566;2.970292797;8.066034175
32;sujet32;;1;25;1;alu;2;0;7;7;17;0.24;209.9062375;2.989426505;-2.194701656
32;sujet32;;1;25;1;alu;2;0;8;8;18;0.216;201.9056391;2.141145706;-47.09342934
32;sujet32;;1;25;1;alu;2;0;9;9;19;0.228;178.4997667;2.45113805;-24.77442361
32;sujet32;;1;25;1;alu;2;0;10;10;20;0.252;237.7903427;2.617463243;-23.37231082
32;sujet32;;1;25;1;alu;3;p10;1;1;21;0.324;181.9636022;1.593847492;-34.67126859
32;sujet32;;1;25;1;alu;3;p10;2;2;22;0.248;197.5847422;1.89960141;-41.33661708
32;sujet32;;1;25;1;alu;3;p10;3;3;23;0.184;177.8064217;2.804496872;-28.54130286
32;sujet32;;1;25;1;alu;3;p10;4;4;24;0.184;183.966291;2.67706229;-0.338383191
32;sujet32;;1;25;1;alu;3;p10;5;5;25;0.2;229.4105012;2.362748976;-22.73082505
32;sujet32;;1;25;1;alu;3;p10;6;6;26;0.236;148.7486015;2.599077496;-22.76838821
32;sujet32;;1;25;1;alu;3;p10;7;7;27;0.22;153.9655361;2.302350481;-24.42960568
32;sujet32;;1;25;1;alu;3;p10;8;8;28;0.22;181.9155241;2.154204677;-32.55007143
32;sujet32;;1;25;1;alu;3;p10;9;9;29;0.256;216.4508696;2.467194626;-33.9562629
32;sujet32;;1;25;1;alu;3;p10;10;10;30;0.232;208.4689189;2.425997138;-19.03682457
32;sujet32;;1;25;2;balsa;1;m10;1;1;31;0.192;104.5854634;2.35308299;-16.07982473
32;sujet32;;1;25;2;balsa;1;m10;2;2;32;0.248;172.0103644;2.569236884;33.3510343
32;sujet32;;1;25;2;balsa;1;m10;3;3;33;0.296;199.3517278;1.946392127;-9.338209839
32;sujet32;;1;25;2;balsa;1;m10;4;4;34;0.26;185.4968714;2.301902046;37.62696708
32;sujet32;;1;25;2;balsa;1;m10;5;5;35;0.2;129.5629335;2.868269395;-28.9728307
32;sujet32;;1;25;2;balsa;1;m10;6;6;36;0.24;164.8711608;2.251179412;-36.35414566
32;sujet32;;1;25;2;balsa;1;m10;7;7;37;0.272;198.9761225;2.638314631;29.57921785
32;sujet32;;1;25;2;balsa;1;m10;8;8;38;0.248;185.8105908;2.30448679;-32.36567481
32;sujet32;;1;25;2;balsa;1;m10;9;9;39;0.268;206.4596644;2.56052026;21.63747371
32;sujet32;;1;25;2;balsa;1;m10;10;10;40;0.3;176.7572575;2.310691101;-33.48899691
32;sujet32;;1;25;2;balsa;2;0;1;1;41;0.204;165.7732739;2.345964048;7.60379908
32;sujet32;;1;25;2;balsa;2;0;2;2;42;0.24;198.9399111;2.151400113;-68.8816724
32;sujet32;;1;25;2;balsa;2;0;3;3;43;0.26;230.0316589;2.130300536;-29.82377309
32;sujet32;;1;25;2;balsa;2;0;4;4;44;0.208;263.1889245;2.804740557;-4.37458974
32;sujet32;;1;25;2;balsa;2;0;5;5;45;0.264;244.6762742;3.3387811;48.69411088
32;sujet32;;1;25;2;balsa;2;0;6;6;46;0.228;204.0893048;2.942971022;-24.92239784
32;sujet32;;1;25;2;balsa;2;0;7;7;47;0.332;223.2807981;2.899879662;-29.73443017
32;sujet32;;1;25;2;balsa;2;0;8;8;48;0.228;277.1714623;3.276605312;19.56328902
32;sujet32;;1;25;2;balsa;2;0;9;9;49;0.228;240.5066758;2.837772567;10.44677088
32;sujet32;;1;25;2;balsa;2;0;10;10;50;0.244;208.3756508;3.04775173;10.37774514
32;sujet32;;1;25;2;balsa;3;p10;1;1;51;0.272;180.9703725;3.120548643;-59.3963309
32;sujet32;;1;25;2;balsa;3;p10;2;2;52;0.24;239.3638703;2.60484345;-14.60122168
32;sujet32;;1;25;2;balsa;3;p10;3;3;53;0.244;307.6154959;3.331917607;-11.95344778
32;sujet32;;1;25;2;balsa;3;p10;4;4;54;0.24;273.8504285;3.3836075;-10.74648154
32;sujet32;;1;25;2;balsa;3;p10;5;5;55;0.26;330.3452303;3.197470282;-23.32259746
32;sujet32;;1;25;2;balsa;3;p10;6;6;56;0.228;222.898959;3.209975715;-11.36426575
32;sujet32;;1;25;2;balsa;3;p10;7;7;57;0.272;263.279753;3.181695772;-30.90335986
32;sujet32;;1;25;2;balsa;3;p10;8;8;58;0.184;203.081664;3.404587973;-30.49779453
32;sujet32;;1;25;2;balsa;3;p10;9;9;59;0.224;266.9603154;3.469646199;-27.11285563
32;sujet32;;1;25;2;balsa;3;p10;10;10;60;0.24;297.7119029;3.373951273;-13.60112452
32;sujet32;;2;50;1;alu;1;m10;1;1;61;0.252;193.7764496;2.942973324;13.00578513
32;sujet32;;2;50;1;alu;1;m10;2;2;62;0.248;240.3025569;3.130410801;29.12999709
32;sujet32;;2;50;1;alu;1;m10;3;3;63;0.22;163.3346079;2.916976367;-17.21898457
32;sujet32;;2;50;1;alu;1;m10;4;4;64;0.284;245.2959988;3.046139171;-3.724333829
32;sujet32;;2;50;1;alu;1;m10;5;5;65;0.252;253.9978521;3.13946161;-1.191177373
32;sujet32;;2;50;1;alu;1;m10;6;6;66;0.2;197.3537008;2.817413107;23.47081234
32;sujet32;;2;50;1;alu;1;m10;7;7;67;0.208;177.9309265;2.728122228;-15.38673745
32;sujet32;;2;50;1;alu;1;m10;8;8;68;0.236;196.4222279;2.976284439;-5.612473557
32;sujet32;;2;50;1;alu;1;m10;9;9;69;0.172;171.4989789;3.5966907;-1.215754589
32;sujet32;;2;50;1;alu;1;m10;10;10;70;0.288;218.3656951;3.031698726;-69.30847422
32;sujet32;;2;50;1;alu;2;0;1;1;71;0.284;327.1092407;2.85065435;-19.51786527
32;sujet32;;2;50;1;alu;2;0;2;2;72;0.212;243.6061235;2.951354958;-4.641302238
32;sujet32;;2;50;1;alu;2;0;3;3;73;0.244;255.1629716;3.691866376;-22.39843409
32;sujet32;;2;50;1;alu;2;0;4;4;74;0.228;295.3723614;2.971156488;-18.63386073
32;sujet32;;2;50;1;alu;2;0;5;5;75;0.236;278.3579899;3.052314728;7.77174745
32;sujet32;;2;50;1;alu;2;0;6;6;76;0.18;263.6763458;3.270351283;-23.88145402
32;sujet32;;2;50;1;alu;2;0;7;7;77;0.252;308.6205477;2.831758846;-20.3955266
32;sujet32;;2;50;1;alu;2;0;8;8;78;0.292;352.4168477;3.440873708;-16.72971535
32;sujet32;;2;50;1;alu;2;0;9;9;79;0.256;322.2311251;3.765133814;15.15513613
32;sujet32;;2;50;1;alu;2;0;10;10;80;0.28;329.0912199;3.518459283;4.207397756
32;sujet32;;2;50;1;alu;3;p10;1;1;81;0.204;167.3367151;2.922217547;-64.24918214
32;sujet32;;2;50;1;alu;3;p10;2;2;82;0.22;197.0985327;2.745679164;-28.77999692
32;sujet32;;2;50;1;alu;3;p10;3;3;83;0.164;209.7697866;2.949757419;-43.17129326
32;sujet32;;2;50;1;alu;3;p10;4;4;84;0.196;213.599495;2.920030964;-11.89534336
32;sujet32;;2;50;1;alu;3;p10;5;5;85;0.252;304.9286046;2.879578738;-21.11455463
32;sujet32;;2;50;1;alu;3;p10;6;6;86;0.228;235.6905684;3.300938909;-11.11542259
32;sujet32;;2;50;1;alu;3;p10;7;7;87;0.26;308.7270138;3.349832556;-22.17487943
32;sujet32;;2;50;1;alu;3;p10;8;8;88;0.208;262.2546751;3.149272599;-32.66595335
32;sujet32;;2;50;1;alu;3;p10;9;9;89;0.296;342.0185592;3.572623478;-24.18432951
32;sujet32;;2;50;1;alu;3;p10;10;10;90;0.236;292.6945267;3.453979322;-13.74313762
32;sujet32;;2;50;2;balsa;1;m10;1;1;91;0.312;277.4562087;2.988500642;9.381478677
32;sujet32;;2;50;2;balsa;1;m10;2;2;92;0.224;261.3783694;2.667324639;-54.80520353
32;sujet32;;2;50;2;balsa;1;m10;3;3;93;0.28;336.0128278;3.356516232;-7.400048557
32;sujet32;;2;50;2;balsa;1;m10;4;4;94;0.296;341.9937172;2.599757978;-52.58851197
32;sujet32;;2;50;2;balsa;1;m10;5;5;95;0.24;311.8531084;3.794519258;37.9115281
32;sujet32;;2;50;2;balsa;1;m10;6;6;96;0.276;313.9196547;3.308572436;-21.44105738
32;sujet32;;2;50;2;balsa;1;m10;7;7;97;0.268;389.2640856;3.298655933;25.19032701
32;sujet32;;2;50;2;balsa;1;m10;8;8;98;0.212;235.1119702;3.315310779;51.76140528
32;sujet32;;2;50;2;balsa;1;m10;9;9;99;0.196;234.8092392;3.169752546;1.312526811
32;sujet32;;2;50;2;balsa;1;m10;10;10;100;0.232;256.6846428;2.68333136;-76.14400871
32;sujet32;;2;50;2;balsa;2;0;1;1;101;0.244;203.6016985;2.94288918;-18.92843419
32;sujet32;;2;50;2;balsa;2;0;2;2;102;0.256;272.8427823;3.32200223;-37.68484041
32;sujet32;;2;50;2;balsa;2;0;3;3;103;0.264;294.2723673;3.411314199;-8.597075044
32;sujet32;;2;50;2;balsa;2;0;4;4;104;0.224;360.5214994;4.001956578;-22.95628677
32;sujet32;;2;50;2;balsa;2;0;5;5;105;0.24;354.9190573;4.169809024;-24.15570053
32;sujet32;;2;50;2;balsa;2;0;6;6;106;0.26;361.8267846;4.265865391;20.62424328
32;sujet32;;2;50;2;balsa;2;0;7;7;107;0.22;325.0341365;4.156761414;5.015683087
32;sujet32;;2;50;2;balsa;2;0;8;8;108;0.212;259.3675822;4.072163733;-20.45396175
32;sujet32;;2;50;2;balsa;2;0;9;9;109;0.256;361.1744967;3.605531763;12.40350956
32;sujet32;;2;50;2;balsa;2;0;10;10;110;0.228;304.0497714;3.942821513;16.48868648
32;sujet32;;2;50;2;balsa;3;p10;1;1;111;0.22;209.5577066;2.866274257;-15.1052088
32;sujet32;;2;50;2;balsa;3;p10;2;2;112;0.232;238.341088;3.309867074;-10.30609844
32;sujet32;;2;50;2;balsa;3;p10;3;3;113;0.2;256.6788559;3.819859712;-0.245591169
32;sujet32;;2;50;2;balsa;3;p10;4;4;114;0.18;191.0609325;4.078990169;-13.90013514
32;sujet32;;2;50;2;balsa;3;p10;5;5;115;0.188;197.7152569;3.894853155;-35.98025533
32;sujet32;;2;50;2;balsa;3;p10;6;6;116;0.22;219.8720388;3.692926389;-11.05850828
32;sujet32;;2;50;2;balsa;3;p10;7;7;117;0.172;237.7379572;3.558039843;-42.49433171
32;sujet32;;2;50;2;balsa;3;p10;8;8;118;0.208;254.6780246;3.371045928;-8.806117824
32;sujet32;;2;50;2;balsa;3;p10;9;9;119;0.188;234.1903817;3.957806006;2.893250102
32;sujet32;;2;50;2;balsa;3;p10;10;10;120;0.212;241.8606867;2.703621707;-18.48418813
33;sujet33;;1;25;1;alu;1;m10;1;1;1;0.124;114.2893085;2.158971029;-26.68897839
33;sujet33;;1;25;1;alu;1;m10;2;2;2;0.124;120.7287835;2.555119971;9.858826624
33;sujet33;;1;25;1;alu;1;m10;3;3;3;0.128;120.1267485;2.456606374;27.67445346
33;sujet33;;1;25;1;alu;1;m10;4;4;4;0.116;112.1091742;2.289316823;10.43911086
33;sujet33;;1;25;1;alu;1;m10;5;5;5;0.108;96.04649969;2.230471814;-3.37224767
33;sujet33;;1;25;1;alu;1;m10;6;6;6;0.128;122.6789008;2.413306627;11.83363506
33;sujet33;;1;25;1;alu;1;m10;7;7;7;0.144;111.3291061;2.089203259;-10.41699486
33;sujet33;;1;25;1;alu;1;m10;8;8;8;0.128;133.4967894;2.214388089;33.16018174
33;sujet33;;1;25;1;alu;1;m10;9;9;9;0.12;93.96389907;1.959665554;-22.40867698
33;sujet33;;1;25;1;alu;1;m10;10;10;10;0.2;198.1554657;2.869425594;9.546111335
33;sujet33;;1;25;1;alu;2;0;1;1;11;0.08;39.75602345;1.27392408;-78.6683036
33;sujet33;;1;25;1;alu;2;0;2;2;12;0.1;95.78084461;2.338717111;-22.68255633
33;sujet33;;1;25;1;alu;2;0;3;3;13;0.104;128.3095699;2.4147975;6.443727031
33;sujet33;;1;25;1;alu;2;0;4;4;14;0.136;146.3606638;1.910016972;-53.53421484
33;sujet33;;1;25;1;alu;2;0;5;5;15;0.096;106.6010737;2.826948691;6.308146641
33;sujet33;;1;25;1;alu;2;0;6;6;16;0.108;115.2457151;2.952850092;36.81945674
33;sujet33;;1;25;1;alu;2;0;7;7;17;0.088;74.40226895;2.049651055;-36.32734584
33;sujet33;;1;25;1;alu;2;0;8;8;18;0.12;122.7355224;2.340503271;0.315511114
33;sujet33;;1;25;1;alu;2;0;9;9;19;0.128;118.7455083;2.642432374;-23.83244477
33;sujet33;;1;25;1;alu;2;0;10;10;20;0.112;107.3421921;2.852577745;33.94993321
33;sujet33;;1;25;1;alu;3;p10;1;1;21;0.132;135.001683;2.077408864;-15.23386784
33;sujet33;;1;25;1;alu;3;p10;2;2;22;0.16;173.1430393;3.054681698;31.75150007
33;sujet33;;1;25;1;alu;3;p10;3;3;23;0.14;128.2107821;2.462832763;-24.42570737
33;sujet33;;1;25;1;alu;3;p10;4;4;24;0.128;129.5753079;2.323495286;-25.18159055
33;sujet33;;1;25;1;alu;3;p10;5;5;25;0.136;147.1118818;2.405313155;15.77104751
33;sujet33;;1;25;1;alu;3;p10;6;6;26;0.16;182.6259299;2.687288897;-0.0000259
33;sujet33;;1;25;1;alu;3;p10;7;7;27;0.14;167.4707527;2.880484058;26.49578504
33;sujet33;;1;25;1;alu;3;p10;8;8;28;0.16;157.5449887;2.451433713;-6.011469891
33;sujet33;;1;25;1;alu;3;p10;9;9;29;0.156;164.1753901;2.566471279;26.67353708
33;sujet33;;1;25;1;alu;3;p10;10;10;30;0.18;170.9655119;2.170612982;-7.360419206
33;sujet33;;1;25;2;balsa;1;m10;1;1;31;0.088;66.65449669;1.848137843;7.149400815
33;sujet33;;1;25;2;balsa;1;m10;2;2;32;0.116;102.5317829;2.134820274;10.17255727
33;sujet33;;1;25;2;balsa;1;m10;3;3;33;0.12;106.3374101;2.23193844;8.800173524
33;sujet33;;1;25;2;balsa;1;m10;4;4;34;0.088;77.95526434;2.683750754;16.7952854
33;sujet33;;1;25;2;balsa;1;m10;5;5;35;0.104;105.013884;2.00653363;-30.46016771
33;sujet33;;1;25;2;balsa;1;m10;6;6;36;0.124;131.1323698;2.297397689;-13.78471017
33;sujet33;;1;25;2;balsa;1;m10;7;7;37;0.112;124.5482461;2.35097142;43.83720131
33;sujet33;;1;25;2;balsa;1;m10;8;8;38;0.096;86.8718042;2.025291693;24.15007863
33;sujet33;;1;25;2;balsa;1;m10;9;9;39;0.104;83.57627372;2.049175566;21.92616097
33;sujet33;;1;25;2;balsa;1;m10;10;10;40;0.12;97.52155037;2.057361639;3.937115755
33;sujet33;;1;25;2;balsa;2;0;1;1;41;0.124;106.1110228;2.367304259;5.266838491
33;sujet33;;1;25;2;balsa;2;0;2;2;42;0.12;130.671787;2.295523193;-18.18402638
33;sujet33;;1;25;2;balsa;2;0;3;3;43;0.108;93.73510689;2.291499167;40.58878421
33;sujet33;;1;25;2;balsa;2;0;4;4;44;0.104;90.16048669;2.244256888;-13.32412102
33;sujet33;;1;25;2;balsa;2;0;5;5;45;0.1;95.82423171;2.102576639;6.149142534
33;sujet33;;1;25;2;balsa;2;0;6;6;46;0.096;75.48092414;1.71281461;-16.50118556
33;sujet33;;1;25;2;balsa;2;0;7;7;47;0.132;121.222883;2.128159409;12.61537775
33;sujet33;;1;25;2;balsa;2;0;8;8;48;0.104;87.98059584;1.802517787;-15.39957034
33;sujet33;;1;25;2;balsa;2;0;9;9;49;0.104;109.1339743;2.41947337;43.81672709
33;sujet33;;1;25;2;balsa;2;0;10;10;50;0.112;92.33182993;1.945746663;-15.05202593
33;sujet33;;1;25;2;balsa;3;p10;1;1;51;0.148;138.5052589;2.612757767;22.26774039
33;sujet33;;1;25;2;balsa;3;p10;2;2;52;0.112;113.4144315;2.313302212;-24.38841815
33;sujet33;;1;25;2;balsa;3;p10;3;3;53;0.12;125.7520183;2.226638586;22.55868508
33;sujet33;;1;25;2;balsa;3;p10;4;4;54;0.1;101.9947135;2.177225616;-10.55959935
33;sujet33;;1;25;2;balsa;3;p10;5;5;55;0.104;101.8822725;2.036229928;-3.419409449
33;sujet33;;1;25;2;balsa;3;p10;6;6;56;0.104;106.4041713;2.208899307;-0.365828762
33;sujet33;;1;25;2;balsa;3;p10;7;7;57;0.124;116.1168942;2.186808771;-2.156013824
33;sujet33;;1;25;2;balsa;3;p10;8;8;58;0.108;91.9034741;2.071858679;-0.936905679
33;sujet33;;1;25;2;balsa;3;p10;9;9;59;0.108;102.9932282;1.986230554;6.924276172
33;sujet33;;1;25;2;balsa;3;p10;10;10;60;0.088;69.49478878;1.771289025;-12.76500214
33;sujet33;;2;50;1;alu;1;m10;1;1;61;0.104;108.624956;2.58487176;2.872408544
33;sujet33;;2;50;1;alu;1;m10;2;2;62;0.104;103.2192253;2.703989091;-18.25738026
33;sujet33;;2;50;1;alu;1;m10;3;3;63;0.08;95.2154052;2.675608401;-9.537281333
33;sujet33;;2;50;1;alu;1;m10;4;4;64;0.128;155.9116581;2.6305567;31.14481426
33;sujet33;;2;50;1;alu;1;m10;5;5;65;0.104;123.4210973;2.219965766;2.655439488
33;sujet33;;2;50;1;alu;1;m10;6;6;66;0.172;165.394174;2.608783318;-3.815435239
33;sujet33;;2;50;1;alu;1;m10;7;7;67;0.1;96.00642855;2.197440006;3.118753373
33;sujet33;;2;50;1;alu;1;m10;8;8;68;0.092;105.3975324;2.596420463;-3.478422055
33;sujet33;;2;50;1;alu;1;m10;9;9;69;0.108;97.32082546;2.208359487;18.44216409
33;sujet33;;2;50;1;alu;1;m10;10;10;70;0.128;108.5673872;1.929845628;24.01537808
33;sujet33;;2;50;1;alu;2;0;1;1;71;0.116;151.3151313;3.106097775;22.12373579
33;sujet33;;2;50;1;alu;2;0;2;2;72;0.116;138.4177174;2.351208496;-34.64874921
33;sujet33;;2;50;1;alu;2;0;3;3;73;0.132;166.4515953;2.64879329;14.0069422
33;sujet33;;2;50;1;alu;2;0;4;4;74;0.12;147.1614412;3.033474881;4.095614384
33;sujet33;;2;50;1;alu;2;0;5;5;75;0.104;141.7760376;2.594459219;0.167775672
33;sujet33;;2;50;1;alu;2;0;6;6;76;0.136;173.79163;2.938379353;-5.512849099
33;sujet33;;2;50;1;alu;2;0;7;7;77;0.128;192.3534834;3.670250149;24.94297882
33;sujet33;;2;50;1;alu;2;0;8;8;78;0.112;160.3864286;2.510996394;-20.37266378
33;sujet33;;2;50;1;alu;2;0;9;9;79;0.116;143.5520668;2.340029082;-26.91616116
33;sujet33;;2;50;1;alu;2;0;10;10;80;0.116;156.2536086;3.027765127;20.06966526
33;sujet33;;2;50;1;alu;3;p10;1;1;81;0.092;116.4530541;2.814946318;-21.89949752
33;sujet33;;2;50;1;alu;3;p10;2;2;82;0.092;153.0923691;3.256206794;16.20675598
33;sujet33;;2;50;1;alu;3;p10;3;3;83;0.104;167.6050363;3.263918443;13.64736252
33;sujet33;;2;50;1;alu;3;p10;4;4;84;0.1;134.975442;3.103374957;-20.54996102
33;sujet33;;2;50;1;alu;3;p10;5;5;85;0.108;151.0735435;2.872483638;2.061699476
33;sujet33;;2;50;1;alu;3;p10;6;6;86;0.108;140.6222884;3.049442947;-12.40442039
33;sujet33;;2;50;1;alu;3;p10;7;7;87;0.096;138.4563451;2.901832305;2.635259534
33;sujet33;;2;50;1;alu;3;p10;8;8;88;0.1;163.7542324;3.129412261;15.58508981
33;sujet33;;2;50;1;alu;3;p10;9;9;89;0.108;153.1054577;2.989802389;-7.071484893
33;sujet33;;2;50;1;alu;3;p10;10;10;90;0.088;132.3278845;2.870139503;-13.72858893
33;sujet33;;2;50;2;balsa;1;m10;1;1;91;0.108;127.2097595;2.303549056;-1.907213453
33;sujet33;;2;50;2;balsa;1;m10;2;2;92;0.076;90.17585429;2.333981395;-15.63733743
33;sujet33;;2;50;2;balsa;1;m10;3;3;93;0.1;113.153058;2.504486881;16.4970917
33;sujet33;;2;50;2;balsa;1;m10;4;4;94;0.068;80.19564853;2.573917855;19.71188367
33;sujet33;;2;50;2;balsa;1;m10;5;5;95;0.092;110.797262;2.542210943;-27.46931576
33;sujet33;;2;50;2;balsa;1;m10;6;6;96;0.1;133.1099509;3.240885182;5.192142266
33;sujet33;;2;50;2;balsa;1;m10;7;7;97;0.064;84.68205542;3.184786384;32.70405555
33;sujet33;;2;50;2;balsa;1;m10;8;8;98;0.076;82.78692159;2.894083115;8.96833484
33;sujet33;;2;50;2;balsa;1;m10;9;9;99;0.076;86.45770454;2.549792916;13.59656978
