Sujet;ST_M;Target;Material;Slope;Trial;Duration;Amplitude;Impact_Speed
37;M;50;alu;p10;2;0,092;183,0757571;2,535120519
37;M;50;alu;p10;3;0,108;179,1327429;2,443012559
37;M;50;alu;p10;4;0,104;177,0041101;2,80478888
37;M;50;alu;p10;5;0,12;193,0318235;2,554760376
37;M;50;alu;p10;6;0,112;171,1204214;2,670159487
37;M;50;alu;p10;7;0,08;162,9659924;2,319167966
37;M;50;alu;p10;8;0,108;193,6978142;2,556025942
37;M;50;alu;p10;9;0,128;189,8487456;2,844759665
37;M;50;alu;p10;10;0,076;154,7210003;2,352569822
37;M;50;balsa;0;1;0,124;180,1149566;2,428632752
37;M;50;balsa;0;2;0,084;155,9978783;2,290901783
37;M;50;balsa;0;3;0,1;204,5423978;3,074257282
37;M;50;balsa;0;4;0,096;189,2283906;2,894990055
37;M;50;balsa;0;5;0,084;186,6123156;2,885953839
37;M;50;balsa;0;6;0,112;183,2319047;2,711483274
37;M;50;balsa;0;7;0,084;164,3226514;2,812948387
37;M;50;balsa;0;8;0,084;164,6451983;2,808134561
37;M;50;balsa;0;9;0,1;174,5151901;2,714578246
37;M;50;balsa;0;10;0,088;170,0163584;2,845718297
37;M;50;balsa;m10;1;0,112;174,7288142;3,007385208
37;M;50;balsa;m10;2;0,14;178,0406009;2,668515765
37;M;50;balsa;m10;3;0,084;159,7817411;2,314962438
37;M;50;balsa;m10;4;0,132;174,8806497;2,442585621
37;M;50;balsa;m10;5;0,156;194,4422251;2,729458969
37;M;50;balsa;m10;6;0,092;161,5584495;2,202117561
37;M;50;balsa;m10;7;0,104;162,6734647;2,249947755
37;M;50;balsa;m10;8;0,112;162,9303498;2,44150477
37;M;50;balsa;m10;9;0,124;168,4171854;2,251737486
37;M;50;balsa;m10;10;0,116;177,5444038;2,618408464
37;M;50;balsa;p10;1;0,088;173,758523;2,688581932
37;M;50;balsa;p10;2;0,088;174,8667635;2,886760603
37;M;50;balsa;p10;3;0,084;186,0087427;2,929944977
37;M;50;balsa;p10;4;0,084;192,967039;3,211591029
37;M;50;balsa;p10;5;0,104;185,7080543;2,551247697
37;M;50;balsa;p10;6;0,088;192,1059712;3,251459759
37;M;50;balsa;p10;7;0,108;214,5531307;2,871919894
37;M;50;balsa;p10;8;0,08;181,5386778;2,920688357
37;M;50;balsa;p10;9;0,092;183,868213;2,99639907
37;M;50;balsa;p10;10;0,1;200,2196953;3,213144391
41;M;25;alu;0;1;0,148;158,9252884;2,008865025
41;M;25;alu;0;2;0,104;156,009332;2,366168809
41;M;25;alu;0;3;0,104;157,451424;1,978360928
41;M;25;alu;0;4;0,104;161,8530189;2,198596981
41;M;25;alu;0;5;0,132;164,3862463;2,250401639
41;M;25;alu;0;6;0,1;169,9920559;2,453476742
41;M;25;alu;0;7;0,096;178,6666899;2,851889672
41;M;25;alu;0;8;0,1;171,5373197;2,75642322
41;M;25;alu;0;9;0,088;181,229263;2,96557413
41;M;25;alu;0;10;0,1;166,5390087;2,51899045
41;M;25;alu;m10;1;0,108;135,2557486;1,62384318
41;M;25;alu;m10;2;0,144;160,1456804;1,721840786
41;M;25;alu;m10;3;0,108;167,9062316;2,390200761
41;M;25;alu;m10;4;0,108;167,9026841;2,314898206
41;M;25;alu;m10;5;0,12;179,8829131;2,008266407
41;M;25;alu;m10;6;0,136;185,6456554;2,54780455
41;M;25;alu;m10;7;0,132;184,5794437;2,340116656
41;M;25;alu;m10;8;0,132;166,4560591;2,403851875
41;M;25;alu;m10;9;0,128;174,5604374;2,408881717
41;M;25;alu;m10;10;0,112;176,597411;2,265443413
41;M;25;alu;p10;1;0,072;154,8445402;3,088451901
41;M;25;alu;p10;2;0,06;150,6472294;3,097673837
41;M;25;alu;p10;3;0,076;146,5493733;2,309086017
41;M;25;alu;p10;4;0,072;130,9079354;2,220616404
41;M;25;alu;p10;5;0,072;146,3189106;2,498761378
41;M;25;alu;p10;6;0,068;150,9356167;2,889993782
41;M;25;alu;p10;7;0,076;156,2424982;2,927423033
41;M;25;alu;p10;8;0,088;164,1348013;2,831270658
41;M;25;alu;p10;9;0,084;155,8201934;2,55296098
41;M;25;alu;p10;10;0,108;152,5906111;2,422226074
41;M;25;balsa;0;1;0,096;164,9881764;2,576920221
41;M;25;balsa;0;2;0,092;165,460381;2,717181838
41;M;25;balsa;0;3;0,112;183,1570791;2,613846758
41;M;25;balsa;0;4;0,108;188,8107757;2,940884434
41;M;25;balsa;0;5;0,112;200,8906181;2,945582361
41;M;25;balsa;0;6;0,1;178,0333794;2,784595757
41;M;25;balsa;0;7;0,096;175,2487699;2,951875547
41;M;25;balsa;0;8;0,112;180,9467281;2,796914658
41;M;25;balsa;0;9;0,132;178,8796376;2,966476774
41;M;25;balsa;0;10;0,104;178,6903436;2,850203826
41;M;25;balsa;m10;1;0,124;175,9323334;1,607164759
41;M;25;balsa;m10;2;0,108;168,5160991;2,268187771
41;M;25;balsa;m10;3;0,132;190,0062367;2,275375919
41;M;25;balsa;m10;4;0,116;195,1544435;2,680265161
41;M;25;balsa;m10;5;0,112;192,5080734;2,810662453
41;M;25;balsa;m10;6;0,108;189,363606;2,541469509
41;M;25;balsa;m10;7;0,096;196,5668692;2,945858665
41;M;25;balsa;m10;8;0,1;195,1681522;2,487070014
41;M;25;balsa;m10;9;0,116;198,1592833;2,530813911
41;M;25;balsa;m10;10;0,112;203,0180359;2,922645999
41;M;25;balsa;p10;1;0,124;186,1732735;3,258826651
41;M;25;balsa;p10;2;0,104;180,6959471;2,716760857
41;M;25;balsa;p10;3;0,112;184,4052363;2,718342513
41;M;25;balsa;p10;4;0,076;168,9149971;3,13196121
41;M;25;balsa;p10;5;0,112;193,2717032;3,311388201
41;M;25;balsa;p10;6;0,096;201,2526103;3,247597873
41;M;25;balsa;p10;7;0,088;180,6833309;2,989275505
41;M;25;balsa;p10;8;0,104;169,8051178;2,427868054
41;M;25;balsa;p10;9;0,092;177,7322047;2,966299495
41;M;25;balsa;p10;10;0,076;166,5517883;2,957507502
41;M;50;alu;0;1;0,124;222,1552765;3,453423745
41;M;50;alu;0;2;0,1;239,4021906;4,33980938
41;M;50;alu;0;3;0,104;222,8338513;4,253541592
41;M;50;alu;0;4;0,084;187,6168159;3,268847748
41;M;50;alu;0;5;0,08;215,188433;4,176427577
41;M;50;alu;0;6;0,092;228,7476976;4,192346331
41;M;50;alu;0;7;0,104;226,1486291;3,715012717
41;M;50;alu;0;8;0,06;190,7705127;4,1181093
41;M;50;alu;0;9;0,068;191,3145763;3,80530361
41;M;50;alu;0;10;0,068;189,1673291;4,007762529
41;M;50;alu;m10;1;0,104;221,2666077;3,367921251
41;M;50;alu;m10;2;0,092;196,2577303;3,119304863
41;M;50;alu;m10;3;0,096;188,5828605;3,042343863
41;M;50;alu;m10;4;0,088;204,6778506;3,049123102
41;M;50;alu;m10;5;0,092;206,0118776;3,160095152
41;M;50;alu;m10;6;0,092;205,9501471;3,107247261
41;M;50;alu;m10;7;0,072;179,0973055;3,337776906
41;M;50;alu;m10;8;0,084;179,4674833;2,44459905
41;M;50;alu;m10;9;0,076;195,3653932;3,265601243
41;M;50;alu;m10;10;0,076;186,7838521;3,109203013
41;M;50;alu;p10;1;0,072;205,4734045;4,043235441
41;M;50;alu;p10;2;0,08;205,5759782;4,171845175
41;M;50;alu;p10;3;0,08;200,233716;4,04044791
41;M;50;alu;p10;4;0,076;215,0932784;4,418369057
41;M;50;alu;p10;5;0,072;196,7837957;3,827603419
41;M;50;alu;p10;6;0,072;195,5857352;3,458331973
41;M;50;alu;p10;7;0,068;186,6050024;3,418372277
41;M;50;alu;p10;8;0,056;152,1502215;3,606395013
41;M;50;alu;p10;9;0,072;175,5310897;3,248929464
41;M;50;alu;p10;10;0,064;168,8252723;3,697990269
41;M;50;balsa;0;1;0,064;164,6105705;3,396729341
41;M;50;balsa;0;2;0,064;161,9246724;3,383307086
41;M;50;balsa;0;3;0,084;201,8680666;3,781645517
41;M;50;balsa;0;4;0,064;174,6801604;3,573555934
41;M;50;balsa;0;5;0,076;182,0192392;3,401298377
41;M;50;balsa;0;6;0,068;175,5893455;3,463078165
41;M;50;balsa;0;7;0,072;192,0995149;3,760542138
41;M;50;balsa;0;8;0,072;201,7933139;3,649754815
41;M;50;balsa;0;9;0,068;178,7493814;3,763056487
41;M;50;balsa;0;10;0,064;175,8678757;3,678284427
41;M;50;balsa;m10;1;0,128;223,7082554;3,771089307
41;M;50;balsa;m10;2;0,124;224,21322;3,033545164
41;M;50;balsa;m10;3;0,116;232,1380723;2,854042793
41;M;50;balsa;m10;4;0,132;214,6758824;2,935114877
41;M;50;balsa;m10;5;0,12;220,0305046;3,001247626
41;M;50;balsa;m10;6;0,124;240,7950943;3,102430652
41;M;50;balsa;m10;7;0,124;239,4134723;3,067406009
41;M;50;balsa;m10;8;0,136;227,2973367;2,759049855
41;M;50;balsa;m10;9;0,128;235,8861796;3,417270375
41;M;50;balsa;m10;10;0,136;258,0892572;3,689910273
41;M;50;balsa;p10;1;0,088;213,0796125;4,202758369
41;M;50;balsa;p10;2;0,088;191,0085172;3,350863458
41;M;50;balsa;p10;3;0,084;199,9573447;3,430382304
41;M;50;balsa;p10;4;0,076;188,6408584;3,709941819
41;M;50;balsa;p10;5;0,084;194,761707;3,647553754
41;M;50;balsa;p10;6;0,084;186,4209395;3,587685779
41;M;50;balsa;p10;7;0,1;196,5165838;3,624021402
41;M;50;balsa;p10;8;0,092;205,4918954;3,611682774
41;M;50;balsa;p10;9;0,088;192,9378077;3,582507537
41;M;50;balsa;p10;10;0,092;198,4840476;3,299102575
44;M;25;alu;0;1;0,156;123,923845;1,022208094
44;M;25;alu;0;2;0,096;159,3998566;1,929930731
44;M;25;alu;0;3;0,096;151,4064379;1,973526492
44;M;25;alu;0;4;0,16;185,7135278;1,637622061
44;M;25;alu;0;5;0,124;184,7573289;2,152024541
44;M;25;alu;0;6;0,16;196,4646496;2,151560881
44;M;25;alu;0;7;0,156;195,7099774;2,002008258
44;M;25;alu;0;8;0,136;181,0847052;2,008997918
44;M;25;alu;0;9;0,152;193,214969;1,98945333
44;M;25;alu;0;10;0,16;186,61663;1,658805479
44;M;25;alu;m10;1;0,144;165,4029724;1,64501166
44;M;25;alu;m10;2;0,188;197,7989823;1,724398326
44;M;25;alu;m10;3;0,14;161,6828313;1,440427772
44;M;25;alu;m10;4;0,12;143,9749564;1,44947895
44;M;25;alu;m10;5;0,124;143,8739799;1,326614404
44;M;25;alu;m10;6;0,14;146,7305501;1,093326811
44;M;25;alu;m10;7;0,132;151,42345;1,862384891
44;M;25;alu;m10;8;0,164;162,4307227;1,407555172
44;M;25;alu;m10;9;0,124;174,7698146;2,097477357
44;M;25;alu;m10;10;0,208;170,293213;1,515740026
44;M;25;alu;p10;1;0,1;156,0018396;1,821633632
44;M;25;alu;p10;2;0,112;153,2807816;1,594438244
44;M;25;alu;p10;3;0,124;176,7372001;1,988325203
44;M;25;alu;p10;4;0,18;198,2019476;1,758207569
44;M;25;alu;p10;5;0,124;183,9128238;2,210850148
44;M;25;alu;p10;6;0,148;196,0364406;1,821016008
44;M;25;alu;p10;7;0,152;200,5356859;1,867367508
44;M;25;alu;p10;8;0,168;211,6459256;2,03773833
44;M;25;alu;p10;9;0,16;197,3543512;2,107621516
44;M;25;alu;p10;10;0,156;195,5699411;2,021208246
44;M;25;balsa;0;1;0,14;191,2677032;1,701398381
44;M;25;balsa;0;2;0,14;224,1718235;2,507452123
44;M;25;balsa;0;3;0,124;186,8612172;2,206413865
44;M;25;balsa;0;4;0,172;237,9951115;2,332489047
44;M;25;balsa;0;5;0,172;243,0113443;2,339073973
44;M;25;balsa;0;6;0,188;254,9011997;2,233156472
44;M;25;balsa;0;7;0,22;226,4339015;1,722798228
44;M;25;balsa;0;8;0,132;201,4644054;2,414479854
44;M;25;balsa;0;9;0,12;178,5075795;2,238009341
44;M;25;balsa;0;10;0,156;201,6948293;2,100727993
44;M;25;balsa;m10;1;0,132;170,5215806;1,937530145
44;M;25;balsa;m10;2;0,128;176,5796477;2,027678221
44;M;25;balsa;m10;3;0,16;191,400391;1,708859275
44;M;25;balsa;m10;4;0,16;205,1456966;1,999220774
44;M;25;balsa;m10;5;0,164;191,6152648;1,741780662
44;M;25;balsa;m10;6;0,136;186,1805669;1,666178122
44;M;25;balsa;m10;7;0,156;200,4892708;1,450433346
44;M;25;balsa;m10;8;0,108;152,982711;2,12441687
44;M;25;balsa;m10;9;0,104;178,2464905;2,608611096
44;M;25;balsa;m10;10;0,14;162,0261232;1,79369193
44;M;25;balsa;p10;1;0,188;157,2425318;1,397682122
44;M;25;balsa;p10;2;0,132;185,0694917;1,736162271
44;M;25;balsa;p10;3;0,14;194,7288223;2,715424502
44;M;25;balsa;p10;4;0,132;190,0882821;2,149253612
44;M;25;balsa;p10;5;0,236;234,206443;2,875043865
44;M;25;balsa;p10;6;0,16;212,9928106;2,129243366
44;M;25;balsa;p10;7;0,144;211,8334669;2,272002902
44;M;25;balsa;p10;8;0,148;222,4600083;2,895306886
44;M;25;balsa;p10;9;0,152;234,4112447;2,928316913
44;M;25;balsa;p10;10;0,164;244,9146572;2,99988731
44;M;50;alu;0;1;0,148;270,7976567;3,415057229
44;M;50;alu;0;2;0,188;279,2532561;3,23874952
44;M;50;alu;0;3;0,132;226,9155697;3,047576394
44;M;50;alu;0;4;0,148;224,9851806;2,813513596
44;M;50;alu;0;5;0,152;239,6992699;2,738895582
44;M;50;alu;0;6;0,152;237,4643986;3,222687332
44;M;50;alu;0;7;0,124;220,6396724;2,928973526
44;M;50;alu;0;8;0,152;245,3934859;2,5142465
44;M;50;alu;0;9;0,136;224,8970166;2,437752205
44;M;50;alu;0;10;0,144;254,0284139;3,259278193
44;M;50;alu;m10;1;0,12;188,3224298;2,400031125
44;M;50;alu;m10;2;0,152;210,0558612;2,346738082
44;M;50;alu;m10;3;0,152;240,8061338;2,655395879
44;M;50;alu;m10;4;0,14;210,1767105;2,221241599
44;M;50;alu;m10;5;0,14;213,8192799;2,525101411
44;M;50;alu;m10;6;0,128;195,3000098;2,31799602
44;M;50;alu;m10;7;0,116;173,3365244;2,008688328
44;M;50;alu;m10;8;0,128;193,8707267;2,46320063
44;M;50;alu;m10;9;0,18;213,0455959;2,01663933
44;M;50;alu;m10;10;0,152;199,3525595;2,154887569
44;M;50;alu;p10;1;0,116;194,6344987;2,76556723
44;M;50;alu;p10;2;0,1;198,074352;3,217020782
44;M;50;alu;p10;3;0,096;231,6801769;3,731150143
44;M;50;alu;p10;4;0,116;221,1349384;3,028253671
44;M;50;alu;p10;5;0,104;235,3225335;3,7203213
44;M;50;alu;p10;6;0,14;235,136032;2,695351963
44;M;50;alu;p10;7;0,156;227,4732415;3,260706713
44;M;50;alu;p10;8;0,124;233,756498;3,169751877
44;M;50;alu;p10;9;0,124;225,2745397;2,782167919
44;M;50;alu;p10;10;0,104;249,3371039;3,544887285
44;M;50;balsa;0;1;0,096;201,5889786;3,008738221
44;M;50;balsa;0;2;0,112;231,7534201;3,58267162
44;M;50;balsa;0;3;0,132;227,3416447;3,051823384
44;M;50;balsa;0;4;0,124;228,2661027;2,937806039
44;M;50;balsa;0;5;0,124;247,0360263;3,422017635
44;M;50;balsa;0;6;0,112;221,7481414;3,330671389
44;M;50;balsa;0;7;0,12;253,9677448;3,287588858
44;M;50;balsa;0;8;0,12;227,6737714;3,194123904
44;M;50;balsa;0;9;0,14;237,7048984;2,822365081
44;M;50;balsa;0;10;0,128;245,3230653;3,207127277
44;M;50;balsa;m10;1;0,132;222,1270805;2,821617012
44;M;50;balsa;m10;2;0,12;209,0290698;2,697785075
44;M;50;balsa;m10;3;0,124;226,1002489;2,919058007
44;M;50;balsa;m10;4;0,116;220,8056757;3,461015658
44;M;50;balsa;m10;5;0,108;193,7191876;3,125269699
44;M;50;balsa;m10;6;0,116;220,4963937;2,830870813
44;M;50;balsa;m10;7;0,14;223,711658;2,779093687
44;M;50;balsa;m10;8;0,128;227,5920892;2,853966103
44;M;50;balsa;m10;9;0,132;244,5842916;2,635744359
44;M;50;balsa;m10;10;0,12;236,1092737;3,104668924
44;M;50;balsa;p10;1;0,112;213,6549488;2,857233359
44;M;50;balsa;p10;2;0,1;195,5226708;2,738458896
44;M;50;balsa;p10;3;0,104;227,9497474;3,589720834
44;M;50;balsa;p10;4;0,092;208,1062491;3,474079607
44;M;50;balsa;p10;5;0,124;232,0019133;3,326284474
44;M;50;balsa;p10;6;0,108;237,8492738;4,122266786
44;M;50;balsa;p10;7;0,12;240,6422659;3,660963415
44;M;50;balsa;p10;8;0,196;259,2295663;4,048406969
44;M;50;balsa;p10;9;0,124;235,9925899;3,28584493
44;M;50;balsa;p10;10;0,136;234,2059087;2,86665551
50;M;25;alu;0;1;0,092;157,5665043;2,613723827
50;M;25;alu;0;2;0,084;152,42914;2,177013679
50;M;25;alu;0;3;0,148;138,6168355;1,839283114
50;M;25;alu;0;4;0,132;159,5843967;1,800463118
50;M;25;alu;0;5;0,124;175,273075;1,775270776
50;M;25;alu;0;6;0,16;160,9884278;2,006375573
50;M;25;alu;0;7;0,176;172,8828947;2,20479249
50;M;25;alu;0;8;0,12;152,6273403;2,138288685
50;M;25;alu;0;9;0,112;167,5323961;2,189332446
50;M;25;alu;0;10;0,144;173,6774742;2,009962686
50;M;25;alu;m10;1;0,092;151,7454126;2,326618744
50;M;25;alu;m10;2;0,144;133,2391087;1,745119789
50;M;25;alu;m10;3;0,096;130,7037504;1,977629817
50;M;25;alu;m10;4;0,092;137,2702235;2,322464289
50;M;25;alu;m10;5;0,128;152,2310314;2,078661573
50;M;25;alu;m10;6;0,136;159,869537;2,059550243
50;M;25;alu;m10;7;0,152;154,224262;1,797856415
50;M;25;alu;m10;8;0,128;156,2684144;1,819081298
50;M;25;alu;m10;9;0,1;161,4962759;2,4768472
50;M;25;alu;m10;10;0,172;150,2398452;2,1760918
50;M;25;alu;p10;1;0,096;158,8091561;2,69575833
50;M;25;alu;p10;2;0,112;172,6089412;2,446538591
50;M;25;alu;p10;3;0,164;171,7690126;2,685886915
50;M;25;alu;p10;4;0,088;168,1010366;3,013627371
50;M;25;alu;p10;5;0,108;145,0190689;2,218814872
50;M;25;alu;p10;6;0,108;165,9806135;2,550493766
50;M;25;alu;p10;7;0,096;157,2773108;2,67600218
50;M;25;alu;p10;8;0,132;182,2053665;2,346720211
50;M;25;alu;p10;9;0,116;177,3459546;2,862937021
50;M;25;alu;p10;10;0,12;177,5536921;2,413395479
50;M;25;balsa;0;1;0,14;126,7570787;1,722057005
50;M;25;balsa;0;2;0,088;153,4479926;2,396304137
50;M;25;balsa;0;3;0,12;215,8200338;3,071359075
50;M;25;balsa;0;4;0,116;229,6493891;3,010792473
50;M;25;balsa;0;5;0,14;198,0365119;2,151895205
50;M;25;balsa;0;6;0,148;224,6258979;2,570637392
50;M;25;balsa;0;7;0,124;199,2278107;2,030350001
50;M;25;balsa;0;8;0,184;186,6876419;2,534966465
50;M;25;balsa;0;9;0,104;205,577533;2,812727069
50;M;25;balsa;0;10;0,1;209,7812321;2,828705876
50;M;25;balsa;m10;1;0,124;155,5453341;1,690349166
50;M;25;balsa;m10;2;0,176;179,7174937;2,008395053
50;M;25;balsa;m10;3;0,164;164,370637;1,826945491
50;M;25;balsa;m10;4;0,132;182,9018086;2,156063903
50;M;25;balsa;m10;5;0,132;190,3994446;2,742076675
50;M;25;balsa;m10;6;0,136;195,0619887;2,439613727
50;M;25;balsa;m10;7;0,12;191,3114376;2,47792335
50;M;25;balsa;m10;8;0,132;209,3279724;2,374578056
50;M;25;balsa;m10;9;0,12;207,5773125;2,627400364
50;M;25;balsa;m10;10;0,164;175,1284951;2,456816554
50;M;25;balsa;p10;1;0,144;240,0813894;3,060856722
50;M;25;balsa;p10;2;0,172;198,2137342;2,652512429
50;M;25;balsa;p10;3;0,088;186,7535723;3,433199558
50;M;25;balsa;p10;4;0,084;176,2491686;3,426319807
50;M;25;balsa;p10;5;0,116;197,9352145;2,887856266
50;M;25;balsa;p10;6;0,096;205,6016741;3,477493646
50;M;25;balsa;p10;7;0,112;223,1533341;3,570200445
50;M;25;balsa;p10;8;0,136;237,6465434;3,693944955
50;M;25;balsa;p10;9;0,112;217,7167814;3,737067317
50;M;25;balsa;p10;10;0,14;225,777134;3,54781106
50;M;50;alu;0;1;0,08;154,3674194;2,822575695
50;M;50;alu;0;2;0,096;162,5180463;2,783115814
50;M;50;alu;0;3;0,124;180,4217746;3,24794649
50;M;50;alu;0;4;0,072;177,1700584;3,508337317
50;M;50;alu;0;5;0,116;168,3888704;2,851235515
50;M;50;alu;0;6;0,084;188,3866472;3,480081157
50;M;50;alu;0;7;0,104;192,6969836;3,397768112
50;M;50;alu;0;8;0,076;166,1463354;3,567151819
50;M;50;alu;0;9;0,072;158,6028898;2,778588077
50;M;50;alu;0;10;0,088;171,9953185;3,28122445
50;M;50;alu;m10;1;0,084;169,8038934;2,967489505
50;M;50;alu;m10;2;0,092;165,2142854;2,740882887
50;M;50;alu;m10;3;0,076;147,0110168;2,732123563
50;M;50;alu;m10;4;0,08;147,3263085;2,478315199
50;M;50;alu;m10;5;0,076;157,8393971;2,444881358
50;M;50;alu;m10;6;0,092;168,8882966;2,917497365
50;M;50;alu;m10;7;0,128;174,933434;2,687966479
50;M;50;alu;m10;8;0,08;140,7294543;2,575498662
50;M;50;alu;m10;9;0,108;171,7399381;2,936578485
50;M;50;alu;m10;10;0,112;178,5556911;2,628446966
50;M;50;alu;p10;1;0,068;158,1936162;3,420461053
50;M;50;alu;p10;2;0,104;171,5596459;3,095908387
50;M;50;alu;p10;3;0,092;196,2026063;3,218470684
50;M;50;alu;p10;4;0,06;163,4753987;3,665025549
50;M;50;alu;p10;5;0,076;163,3242748;3,158548995
50;M;50;alu;p10;6;0,06;157,2361995;3,292639874
50;M;50;alu;p10;7;0,06;149,7016387;3,230422769
50;M;50;alu;p10;8;0,064;162,4521475;3,257254547
50;M;50;alu;p10;9;0,06;164,2338638;3,320268252
50;M;50;alu;p10;10;0,068;184,5101864;3,529648116
50;M;50;balsa;0;1;0,076;164,1345696;3,135658583
50;M;50;balsa;0;2;0,088;179,4245696;3,425282718
50;M;50;balsa;0;3;0,132;212,6916773;3,715610038
50;M;50;balsa;0;4;0,088;190,8157578;2,823312574
50;M;50;balsa;0;5;0,096;209,6946739;3,202162177
50;M;50;balsa;0;6;0,076;190,1135964;3,514547528
50;M;50;balsa;0;7;0,096;195,9105164;3,171816544
50;M;50;balsa;0;8;0,084;198,2473071;3,712749413
50;M;50;balsa;0;9;0,08;192,4433146;3,605334844
50;M;50;balsa;0;10;0,096;196,940426;3,257781536
50;M;50;balsa;m10;1;0,136;218,1743694;2,809258982
50;M;50;balsa;m10;2;0,072;164,7701208;3,206024355
50;M;50;balsa;m10;3;0,088;189,8312157;3,280567116
50;M;50;balsa;m10;4;0,116;214,8629565;3,285381272
50;M;50;balsa;m10;5;0,124;194,5793888;2,859896379
50;M;50;balsa;m10;6;0,088;194,3557231;3,945543098
50;M;50;balsa;m10;7;0,096;198,6119334;3,160123012
50;M;50;balsa;m10;8;0,12;210,4829485;3,540452098
50;M;50;balsa;m10;9;0,144;219,0686046;2,850006494
50;M;50;balsa;m10;10;0,104;205,1346383;3,199989205
50;M;50;balsa;p10;1;0,08;193,98231;3,041655619
50;M;50;balsa;p10;2;0,088;205,7916976;2,80528851
50;M;50;balsa;p10;3;0,092;204,2022248;2,62179353
50;M;50;balsa;p10;4;0,084;209,3689018;2,874309539
50;M;50;balsa;p10;5;0,092;195,2897638;3,508066587
50;M;50;balsa;p10;6;0,148;204,3333819;3,516047026
50;M;50;balsa;p10;7;0,068;189,7289485;3,712476642
50;M;50;balsa;p10;8;0,088;196,7187014;3,774704877
50;M;50;balsa;p10;9;0,072;200,3322616;3,752399494
50;M;50;balsa;p10;10;0,072;194,4167546;3,704195674
